property_type,places,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,lat,lon
apartment,Tlalpan,"19.275206,-99.218292",6580000.0,MXN,6520475.48,346677.06,160.0,160.0,2166.731625,41125.0,19.275206,-99.218292
apartment,BenitoJuarez,"19.400785,-99.147419",1004878.0,MXN,996023.67,52956.04,85.0,85.0,623.0122352941177,11822.09412,19.400785,-99.147419
apartment,BenitoJuarez,"19.392025,-99.135302",1480000.0,MXN,1466611.4,77975.99,75.0,75.0,1039.6798666666668,19733.33333,19.392025,-99.135302
apartment,MiguelHidalgo,"19.453697,-99.180085",1000000.0,MXN,990953.65,52686.48,68.0,68.0,774.8011764705883,14705.88235,19.453697,-99.180085
house,Cuauhtemoc,"19.4392246682,-99.1584244743",2250000.0,MXN,2230174.62,118572.7,229.0,300.0,517.7847162,7500.0,19.4392246682,-99.1584244743
apartment,Iztapalapa,"19.314895,-99.09423",918572.0,MXN,910262.18,48396.32,75.0,75.0,645.2842666666667,12247.62667,19.314895,-99.09423
apartment,BenitoJuarez,"19.381591,-99.165397",5680000.0,MXN,5629951.87,299330.19,141.0,141.0,2122.9091489361704,40283.68794,19.381591,-99.165397
house,Coyoacan,"19.31782,-99.132469",5450000.0,MXN,5401978.56,287209.43,177.0,391.0,1622.652147,13938.61893,19.31782,-99.132469
apartment,Coyoacan,"23.634501,-102.552788",707000.0,MXN,700604.21,37249.34,68.0,68.0,547.7844117647059,10397.05882,23.634501,-102.552788
apartment,Iztacalco,"19.400097,-99.122093",1419000.0,MXN,1406163.33,74762.12,44.0,44.0,1699.1390909090908,32250.0,19.400097,-99.122093
house,Coyoacan,"19.353813,-99.163605",12500000.0,MXN,12389859.0,658737.22,300.0,356.0,2195.790733,35112.35955,19.353813,-99.163605
house,Cuajimalpa,"19.364245,-99.302638",1200000.0,MXN,1189144.46,63223.78,180.0,180.0,351.24322222222224,6666.666667,19.364245,-99.302638
house,AlvaroObregon,"19.377748,-99.222572",16670000.0,MXN,16519198.59,878283.68,1000.0,1000.0,878.28368,16670.0,19.377748,-99.222572
apartment,VenustianoCarranza,"19.414261,-99.104118",1280000.0,MXN,1268420.6,67438.69,65.0,65.0,1037.5183076923076,19692.30769,19.414261,-99.104118
apartment,Tlahuac,"19.3029619922,-99.0406322479",590000.0,MXN,584662.59,31085.02,50.0,50.0,621.7004000000001,11800.0,19.3029619922,-99.0406322479
apartment,BenitoJuarez,"19.392032,-99.142755",1250000.0,MXN,1238985.86,65873.72,38.0,38.0,1733.518947368421,32894.73684,19.392032,-99.142755
apartment,Iztapalapa,"19.359004,-99.092622",580363.0,MXN,575249.13,30584.53,59.0,59.0,518.3818644067796,9836.661017,19.359004,-99.092622
apartment,Coyoacan,"23.634501,-102.552788",921000.0,MXN,912668.35,48524.25,63.0,63.0,770.2261904761905,14619.04762,23.634501,-102.552788
house,Coyoacan,"19.314902,-99.112504",1892667.0,MXN,1875990.07,99741.61,183.0,183.0,545.0361202185792,10342.44262,19.314902,-99.112504
house,GustavoAMadero,"19.482945,-99.113471",6900000.0,MXN,6839202.06,363622.94,304.0,430.0,1196.128092,16046.51163,19.482945,-99.113471
house,Xochimilco,"19.283888,-99.107316",958642.0,MXN,949969.74,50507.47,220.0,220.0,229.5794090909091,4357.463636,19.283888,-99.107316
house,Tlalpan,"19.298899,-99.208048",3930000.0,MXN,3894448.13,207057.88,300.0,300.0,690.1929333333334,13100.0,19.298899,-99.208048
apartment,BenitoJuarez,"23.634501,-102.552788",706090.0,MXN,699702.34,37201.39,85.0,85.0,437.66341176470587,8306.941176,23.634501,-102.552788
apartment,Cuauhtemoc,"19.458118,-99.125557",959377.0,MXN,950698.2,50546.2,60.0,60.0,842.4366666666666,15989.61667,19.458118,-99.125557
apartment,Cuauhtemoc,"19.407816,-99.129707",1060000.0,MXN,1050410.9,55847.67,53.0,53.0,1053.7296226415094,20000.0,19.407816,-99.129707
house,Tlalpan,"19.302141,-99.129356",2080000.0,MXN,2061183.64,109587.88,190.0,190.0,576.7783157894737,10947.36842,19.302141,-99.129356
house,AlvaroObregon,"19.343003,-99.223279",1387842.0,MXN,1375287.11,73120.51,400.0,400.0,182.80127499999998,3469.605,19.343003,-99.223279
apartment,Iztapalapa,"19.369418,-99.007392",504050.0,MXN,499490.18,26556.62,57.0,57.0,465.905614,8842.982456,19.369418,-99.007392
apartment,BenitoJuarez,"19.394965,-99.181702",1310000.0,MXN,1298149.31,69019.29,75.0,75.0,920.2571999999999,17466.66667,19.394965,-99.181702
apartment,AlvaroObregon,"19.390806,-99.195413",4500000.0,MXN,4459291.65,237089.17,250.0,250.0,948.3566800000001,18000.0,19.390806,-99.195413
apartment,Cuauhtemoc,"19.408904,-99.174556",2029333.0,MXN,2011451.89,106943.77,105.0,105.0,1018.5120952380953,19326.98095,19.408904,-99.174556
apartment,GustavoAMadero,"19.469689,-99.085457",900000.0,MXN,891858.25,47417.83,79.0,79.0,600.2256962025317,11392.40506,19.469689,-99.085457
house,Tlalpan,"19.2949213,-99.1592248",5600000.0,MXN,5549340.71,295044.3,113.0,113.0,2611.011504,49109.20982300885,19.2949213,-99.1592248
house,GustavoAMadero,"19.491145,-99.094192",1557380.0,MXN,1543657.41,82072.33,218.0,218.0,376.47857798165137,7143.944954,19.491145,-99.094192
house,AlvaroObregon,"19.346523,-99.191292",2330000.0,MXN,2308922.05,122759.5,120.0,120.0,1022.9958333333333,19416.66667,19.346523,-99.191292
house,MagdalenaContreras,"19.313719,-99.231792",1970000.0,MXN,1952178.79,103792.37,195.0,195.0,532.268564102564,10102.5641,19.313719,-99.231792
apartment,AlvaroObregon,"19.341894,-99.224525",3000000.0,MXN,2972861.16,158059.45,82.0,82.0,1927.554268292683,36585.36585,19.341894,-99.224525
apartment,BenitoJuarez,"19.39365,-99.14769",4436000.0,MXN,4395870.7,233717.24,114.0,114.0,2050.1512280701754,38912.2807,19.39365,-99.14769
house,BenitoJuarez,"19.380273,-99.155793",4991000.0,MXN,4945850.05,262958.24,175.0,175.0,1502.6185142857141,28520.0,19.380273,-99.155793
house,BenitoJuarez,"19.38265,-99.149463",13125000.0,MXN,13009351.93,691674.08,133.0,133.0,5200.5569924812025,98684.21053,19.38265,-99.149463
apartment,MiguelHidalgo,"19.399689,-99.188522",550000.0,MXN,545153.65,28984.43,92.0,92.0,315.048152173913,5978.26087,19.399689,-99.188522
house,GustavoAMadero,"19.467705,-99.070302",2058000.0,MXN,2039382.7,108428.78,220.0,220.0,492.8580909090909,9354.545455,19.467705,-99.070302
apartment,BenitoJuarez,"19.36269,-99.150565",1260000.0,MXN,1248601.52,66384.96,68.0,68.0,976.249411764706,18529.41176,19.36269,-99.150565
apartment,BenitoJuarez,"19.367025,-99.170349",3150000.0,MXN,3121504.17,165962.42,90.0,90.0,1844.026888888889,35000.0,19.367025,-99.170349
apartment,Cuauhtemoc,"19.441646,-99.151884",4000000.0,MXN,3964754.87,210795.91,80.0,80.0,2634.948875,50000.0,19.441646,-99.151884
apartment,VenustianoCarranza,"19.4306069,-99.0949899",2178758.0,MXN,2159560.37,114818.32,60.0,60.0,1913.6386666666667,36312.63333,19.4306069,-99.0949899
house,Coyoacan,"19.352166,-99.131698",3858000.0,MXN,3823099.4,203264.45,232.0,232.0,876.1398706896553,16629.31034,19.352166,-99.131698
apartment,Iztacalco,"19.3948036,-99.0976808",400000.0,MXN,396475.46,21079.59,40.0,40.0,526.98975,10000.0,19.3948036,-99.0976808
apartment,AlvaroObregon,"19.362027,-99.19464",995000.0,MXN,985998.93,52423.05,69.0,69.0,759.754347826087,14420.28986,19.362027,-99.19464
apartment,VenustianoCarranza,"19.428152,-99.106194",1275000.0,MXN,1263465.87,67175.26,68.0,68.0,987.8714705882352,18750.0,19.428152,-99.106194
apartment,Xochimilco,"19.263022,-99.119657",784800.0,MXN,777700.44,41348.35,50.0,50.0,826.967,15696.0,19.263022,-99.119657
apartment,Azcapotzalco,"19.472155,-99.161186",1785000.0,MXN,1768852.34,94045.37,65.0,65.0,1446.851846153846,27461.53846,19.472155,-99.161186
apartment,BenitoJuarez,"19.383915,-99.173846",2438138.0,MXN,2416081.79,128456.91,80.0,80.0,1605.711375,30476.725,19.383915,-99.173846
apartment,Cuajimalpa,"19.355751,-99.299347",1915000.0,MXN,1897676.27,100894.61,80.0,80.0,1261.182625,23937.5,19.355751,-99.299347
apartment,Iztapalapa,"19.345893,-99.067395",968000.0,MXN,959243.09,51000.51,56.0,56.0,910.7233928571429,17285.71429,19.345893,-99.067395
apartment,Iztacalco,"19.410307,-99.065399",820000.0,MXN,812581.93,43202.91,50.0,50.0,864.0582,16400.0,19.410307,-99.065399
house,Iztapalapa,"19.38345,-99.031827",1254813.0,MXN,1243461.53,66111.68,70.0,70.0,944.4525714285713,17925.9,19.38345,-99.031827
apartment,Cuauhtemoc,"19.407187,-99.172405",4122900.0,MXN,4085603.05,217221.1,91.0,91.0,2387.045054945055,45306.59341,19.407187,-99.172405
apartment,BenitoJuarez,"19.399649,-99.165891",3265240.0,MXN,3235701.67,172034.01,80.0,80.0,2150.425125,40815.5,19.399649,-99.165891
apartment,BenitoJuarez,"19.372684,-99.183678",2700000.0,MXN,2675574.95,142253.5,55.0,55.0,2586.427272727273,49090.90909,19.372684,-99.183678
house,Azcapotzalco,"19.484102,-99.184360",2036197.0,MXN,2017777.0,107280.06,260.0,260.0,412.61561538461535,7831.526923,19.484102,-99.18436
apartment,BenitoJuarez,"19.372724,-99.137094",757000.0,MXN,750151.81,39883.66,60.0,60.0,664.7276666666668,12616.66667,19.372724,-99.137094
apartment,VenustianoCarranza,"19.415783,-99.060391",585183.0,MXN,579889.18,30831.23,60.0,60.0,513.8538333333333,9753.05,19.415783,-99.060391
house,VenustianoCarranza,"19.436974,-99.094087",3900000.0,MXN,3864719.42,205477.28,260.0,260.0,790.2972307692307,15000.0,19.436974,-99.094087
apartment,BenitoJuarez,"23.634501,-102.552788",1964500.0,MXN,1946728.46,103502.59,68.0,68.0,1522.0969117647057,28889.70588,23.634501,-102.552788
house,Coyoacan,"19.3395,-99.172601",19800000.0,MXN,19620883.69,1043192.37,1750.0,1750.0,596.1099257142857,11314.28571,19.3395,-99.172601
apartment,BenitoJuarez,"19.39932,-99.154999",1302000.0,MXN,1290221.72,68597.8,80.0,80.0,857.4725000000001,16275.0,19.39932,-99.154999
apartment,MiguelHidalgo,"19.444688,-99.16605",675742.0,MXN,669628.86,35602.46,52.0,52.0,684.6626923076923,12995.03846,19.444688,-99.16605
house,Cuajimalpa,"19.3451338989,-99.2793830484",2025000.0,MXN,2006681.12,106690.12,155.0,120.0,688.3233548,16875.0,19.3451338989,-99.2793830484
apartment,BenitoJuarez,"19.383952,-99.160229",3305220.0,MXN,3275320.08,174140.42,70.0,70.0,2487.720285714286,47217.42857,19.383952,-99.160229
house,Azcapotzalco,"19.476394,-99.208228",2951000.0,MXN,2924304.38,155477.81,260.0,260.0,597.9915769230769,11350.0,19.476394,-99.208228
house,BenitoJuarez,"19.363284,-99.172349",4260000.0,MXN,4221462.87,224444.42,270.0,270.0,831.2756296296296,15777.77778,19.363284,-99.172349
house,BenitoJuarez,"19.37161,-99.189175",3010000.0,MXN,2982770.61,158586.31,70.0,70.0,2265.5187142857144,43000.0,19.37161,-99.189175
house,AlvaroObregon,"19.346742,-99.205309",4335000.0,MXN,4296803.14,228450.07,120.0,120.0,1903.7505833333335,36125.0,19.346742,-99.205309
apartment,Iztacalco,"19.402386,-99.069638",628600.0,MXN,622913.44,33118.72,65.0,65.0,509.51876923076924,9670.769231,19.402386,-99.069638
apartment,Cuauhtemoc,"19.462598,-99.131469",630000.0,MXN,624300.76,33192.48,65.0,65.0,510.6535384615385,9692.307692,19.462598,-99.131469
house,AlvaroObregon,"19.344201,-99.189162",17500000.0,MXN,17341690.16,922013.46,600.0,600.0,1536.6890999999998,29166.66667,19.344201,-99.189162
apartment,Azcapotzalco,"19.484102,-99.184360",2495970.0,MXN,2473390.72,131503.88,140.0,140.0,939.3134285714286,17828.35714,19.484102,-99.18436
apartment,Tlalpan,"19.282895,-99.166933",585126.0,MXN,579970.25,30835.54,110.0,110.0,280.3230909090909,5319.327273,19.282895,-99.166933
apartment,MiguelHidalgo,"19.4445021981,-99.1660007089",745000.0,MXN,738435.44,39260.73,21.0,52.0,1869.558571,14326.92308,19.4445021981,-99.1660007089
apartment,Cuajimalpa,"19.357350,-99.299792",5900000.0,MXN,5846626.92,310850.25,87.0,87.0,3572.9913793103447,67816.09195,19.35735,-99.299792
house,AlvaroObregon,"19.340847,-99.22491",2153800.0,MXN,2134822.11,113503.05,205.0,205.0,553.6734146341464,10506.34146,19.340847,-99.22491
apartment,MiguelHidalgo,"19.426458,-99.224007",5903333.0,MXN,5851317.01,311099.61,1200.0,1200.0,259.24967499999997,4919.444167,19.426458,-99.224007
apartment,Cuauhtemoc,"19.4157341697,-99.155623791",6875000.0,MXN,6814422.43,362305.47,116.0,116.0,3123.323017241379,59267.24138,19.4157341697,-99.155623791
house,BenitoJuarez,"19.381407,-99.135302",1418190.0,MXN,1405360.58,74719.44,200.0,200.0,373.5972,7090.95,19.381407,-99.135302
apartment,Azcapotzalco,"19.464589,-99.183659",736666.0,MXN,730001.89,38812.34,68.0,68.0,570.7697058823529,10833.32353,19.464589,-99.183659
apartment,BenitoJuarez,"19.372713,-99.181832",4750000.0,MXN,4707030.06,250260.79,100.0,100.0,2502.6079,47500.0,19.372713,-99.181832
apartment,MiguelHidalgo,"19.401079,-99.24807",1100000.0,USD,20689350.0,1100000.0,420.0,420.0,2619.047619,2619.047619,19.401079,-99.24807
apartment,Iztacalco,"19.404377,-99.076596",887800.0,MXN,879768.71,46775.06,50.0,50.0,935.5011999999999,17756.0,19.404377,-99.076596
apartment,Tlalpan,"19.275206,-99.218292",6580000.0,MXN,6520475.48,346677.06,160.0,160.0,2166.731625,41125.0,19.275206,-99.218292
apartment,BenitoJuarez,"19.377383,-99.144978",1425560.0,MXN,1412998.9,75125.55,60.0,60.0,1252.0925,23759.33333,19.377383,-99.144978
apartment,AlvaroObregon,"19.359901,-99.189606",891000.0,MXN,882939.64,46943.65,60.0,60.0,782.3941666666667,14850.0,19.359901,-99.189606
apartment,BenitoJuarez,"19.359984,-99.1580693",2900000.0,MXN,2874447.19,152827.03,120.0,120.0,1273.5585833333332,24166.66667,19.359984,-99.1580693
apartment,AlvaroObregon,"19.334546,-99.207876",1174200.0,MXN,1163577.69,61864.46,70.0,70.0,883.778,16774.28571,19.334546,-99.207876
apartment,Cuauhtemoc,"19.452621,-99.154479",993000.0,MXN,984016.89,52317.67,60.0,60.0,871.9611666666666,16550.0,19.452621,-99.154479
house,GustavoAMadero,"19.523924,-99.151918",4500000.0,MXN,4459291.65,237089.17,296.0,296.0,800.9769256756757,15202.7027,19.523924,-99.151918
apartment,MiguelHidalgo,"19.407269,-99.190754",1350000.0,USD,25391475.0,1350000.0,500.0,475.0,2700.0,2842.105263,19.407269,-99.190754
house,Tlalpan,"19.28247,-99.211197",4200000.0,MXN,4162005.63,221283.23,298.0,298.0,742.5611744966443,14093.95973,19.28247,-99.211197
apartment,Iztapalapa,"19.375983,-99.017354",709000.0,MXN,702586.06,37354.71,56.0,56.0,667.0483928571429,12660.71429,19.375983,-99.017354
apartment,Iztapalapa,"19.318989,-99.094437",2500000.0,MXN,2477384.14,131716.2,90.0,90.0,1463.5133333333335,27777.77778,19.318989,-99.094437
house,Coyoacan,"19.350214,-99.162146",360735.0,MXN,357471.52,19005.85,70.0,70.0,271.51214285714286,5153.357143,19.350214,-99.162146
apartment,Cuajimalpa,"19.361719,-99.283409",750000.0,USD,14106375.0,750000.0,280.0,280.0,2678.571429,2678.571429,19.361719,-99.283409
house,MiguelHidalgo,"19.3981537,-99.2384775",700000.0,USD,13165950.0,700000.0,240.0,400.0,2916.666667,1750.0,19.3981537,-99.2384775
apartment,AlvaroObregon,"19.3757,-99.196831",1217687.0,MXN,1206671.35,64155.64,95.0,95.0,675.3225263157894,12817.75789,19.3757,-99.196831
house,Xochimilco,"19.275725,-99.129684",5800000.0,MXN,5747531.52,305581.6,184.0,184.0,1660.7695652173911,31521.73913,19.275725,-99.129684
house,Tlalpan,"19.281248,-99.18035",1971725.0,MXN,1953888.1,103883.25,132.0,132.0,786.9943181818181,14937.31061,19.281248,-99.18035
apartment,Tlalpan,"19.31534,-99.222755",2100000.0,MXN,2081002.72,110641.61,100.0,100.0,1106.4161,21000.0,19.31534,-99.222755
apartment,AlvaroObregon,"19.366866,-99.221296",947000.0,MXN,938433.17,49894.1,85.0,85.0,586.9894117647059,11141.17647,19.366866,-99.221296
apartment,AlvaroObregon,"19.390806,-99.195413",5034600.0,MXN,4989055.62,265255.37,76.0,76.0,3490.2022368421053,66244.73684,19.390806,-99.195413
apartment,MiguelHidalgo,"19.440549,-99.168493",662000.0,MXN,656011.32,34878.45,54.0,54.0,645.8972222222221,12259.25926,19.440549,-99.168493
apartment,BenitoJuarez,"19.381729,-99.164986",8300000.0,MXN,8226866.3,437401.51,230.0,230.0,1901.745696,36086.95652,19.381729,-99.164986
apartment,Iztacalco,"19.410307,-99.065399",1700000.0,MXN,1684621.29,89567.02,64.0,64.0,1399.4846875,26562.5,19.410307,-99.065399
house,BenitoJuarez,"19.377089,-99.181302",2886000.0,MXN,2859892.42,152053.19,164.0,164.0,927.1535975609756,17597.56098,19.377089,-99.181302
apartment,BenitoJuarez,"19.375412,-99.144234",2388383.0,MXN,2366777.0,125835.5,64.0,64.0,1966.1796875,37318.48438,19.375412,-99.144234
apartment,BenitoJuarez,"19.388044,-99.185753",1659700.0,MXN,1644685.77,87443.75,86.0,86.0,1016.7877906976744,19298.83721,19.388044,-99.185753
house,GustavoAMadero,"19.4731247,-99.0817321",1200000.0,MXN,1189426.4,63238.77,104.0,75.0,608.0650962,16000.0,19.4731247,-99.0817321
apartment,Cuauhtemoc,"19.416151,-99.147042",1150000.0,MXN,1139866.94,60603.82,53.0,53.0,1143.4683018867925,21698.11321,19.416151,-99.147042
apartment,MiguelHidalgo,"19.430456,-99.1889121",11600000.0,MXN,11497789.15,611308.14,247.0,247.0,2474.931741,46963.56275,19.430456,-99.1889121
apartment,Iztapalapa,"19.378321,-99.102702",999850.0,MXN,990805.07,52678.58,65.0,65.0,810.4396923076923,15382.30769,19.378321,-99.102702
apartment,Tlalpan,"19.275206,-99.218292",6200000.0,MXN,6143912.94,326656.19,137.0,137.0,2384.3517518248177,45255.47445,19.275206,-99.218292
apartment,Cuauhtemoc,"19.405298,-99.164986",2969350.0,MXN,2943186.24,156481.71,52.0,52.0,3009.263653846154,57102.88462,19.405298,-99.164986
apartment,AlvaroObregon,"19.383531,-99.233933",34310000.0,MXN,33999622.32,1807673.25,360.0,360.0,5021.314583333334,95305.55556,19.383531,-99.233933
apartment,BenitoJuarez,"19.383364,-99.168089",2460666.0,MXN,2438984.33,129674.58,113.0,113.0,1147.5626548672567,21775.80531,19.383364,-99.168089
apartment,Coyoacan,"19.3023717,-99.167894",4225000.0,MXN,4186779.43,222600.39,115.0,115.0,1935.655565,36739.13043,19.3023717,-99.167894
apartment,MiguelHidalgo,"19.407269,-99.190754",1300000.0,USD,24451050.0,1300000.0,199.0,199.0,6532.663317,122869.59798994975,19.407269,-99.190754
apartment,AlvaroObregon,"19.3564335,-99.1988448",10363000.0,MXN,10271688.8,546119.51,241.0,241.0,2266.056058,43000.0,19.3564335,-99.1988448
house,Coyoacan,"19.305704,-99.182983",12700000.0,MXN,12588096.83,669277.02,400.0,430.0,1673.19255,29534.88372,19.305704,-99.182983
apartment,MiguelHidalgo,"19.440935,-99.188522",3970000.0,MXN,3934086.29,209165.34,51.0,51.0,4101.281176470588,77843.13725,19.440935,-99.188522
apartment,Iztapalapa,"19.357981,-99.080612",838304.0,MXN,830720.47,44167.29,49.0,49.0,901.3732653061224,17108.2449,19.357981,-99.080612
apartment,BenitoJuarez,"19.3814504,-99.1919122",2350000.0,MXN,2328741.13,123813.23,69.0,69.0,1794.3946376811593,34057.97101,19.3814504,-99.1919122
apartment,MiguelHidalgo,"19.4370357,-99.2117591",19000000.0,MXN,18832585.78,1001280.58,300.0,300.0,3337.6019333333334,63333.33333,19.4370357,-99.2117591
apartment,Cuauhtemoc,"19.441646,-99.151884",3380000.0,MXN,3349423.51,178080.31,58.0,58.0,3070.350172413793,58275.86207,19.441646,-99.151884
apartment,Iztapalapa,"19.318575,-99.08635",795000.0,MXN,787808.12,41885.75,60.0,60.0,698.0958333333333,13250.0,19.318575,-99.08635
apartment,Coyoacan,"19.347683,-99.165877",4500000.0,MXN,4459291.65,237089.17,135.0,135.0,1756.2160740740742,33333.33333,19.347683,-99.165877
house,MagdalenaContreras,"19.3109757,-99.2426849",8788725.0,MXN,8711285.04,463156.82,133.0,319.0,3482.382105,27550.86207,19.3109757,-99.2426849
apartment,BenitoJuarez,"19.3697678418,-99.1392753126",1950000.0,MXN,1932817.88,102763.0,65.0,65.0,1580.9692307692308,30000.0,19.3697678418,-99.1392753126
apartment,BenitoJuarez,"19.378643,-99.148281",2520000.0,MXN,2497203.22,132769.93,70.0,70.0,1896.7132857142856,36000.0,19.378643,-99.148281
apartment,BenitoJuarez,"19.3840559,-99.1617205",7093700.0,MXN,7222298.48,383991.2,173.0,173.0,2219.602312,41747.39005780347,19.3840559,-99.1617205
apartment,BenitoJuarez,"19.381729,-99.164986",8220300.0,MXN,8145936.89,433098.7,152.0,152.0,2849.333552631579,54080.92105,19.381729,-99.164986
apartment,GustavoAMadero,"19.517598,-99.137671",855000.0,MXN,847265.37,45046.94,60.0,60.0,750.7823333333333,14250.0,19.517598,-99.137671
house,BenitoJuarez,"19.39365,-99.14769",7423333.0,MXN,7357923.94,391202.06,310.0,310.0,1261.942129032258,23946.23548,19.39365,-99.14769
apartment,BenitoJuarez,"19.35782,-99.149406",1295000.0,MXN,1283284.95,68228.99,80.0,80.0,852.862375,16187.5,19.35782,-99.149406
apartment,VenustianoCarranza,"19.441816,-99.092908",603333.0,MXN,597875.0,31787.49,55.0,55.0,577.9543636363636,10969.69091,19.441816,-99.092908
apartment,AlvaroObregon,"19.387613,-99.202726",966666.0,MXN,958148.43,50942.31,103.0,103.0,494.5855339805825,9385.106796,19.387613,-99.202726
house,AlvaroObregon,"19.340717,-99.225777",2153800.0,MXN,2134315.97,113476.14,205.0,205.0,553.5421463414634,10506.34146,19.340717,-99.225777
apartment,Tlalpan,"19.3033001,-99.2310901",3200000.0,MXN,3171803.93,168636.73,80.0,80.0,2107.9591250000003,40000.0,19.3033001,-99.2310901
apartment,BenitoJuarez,"19.399795,-99.167793",2460667.0,MXN,2438407.1,129643.89,120.0,120.0,1080.36575,20505.55833,19.399795,-99.167793
PH,BenitoJuarez,"19.3699084,-99.1452148",7227890.0,MXN,7231773.26,384494.95,176.0,176.0,2184.630398,41089.620795454546,19.3699084,-99.1452148
